OTU,Sample,OTU Count,Depth,Average cells/ml,Kingdom,Phylum,Class,Order,Family,Genus,OTU Relative Abundance,Absolute Abundance,Absolute Abundance round off,Phylum|Genus
Otu00445,LC-3m-E1,5,3,95666.66667,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria_or,Parcubacteria_fa,Parcubacteria_ge,0.0001653165813,15.81528627,16,Patescibacteria|Parcubacteria_ge
Otu00527,LC-3m-E1,5,3,95666.66667,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,0.0001653165813,15.81528627,16,Verrucomicrobia|Chthoniobacter
Otu00048,LC-3m-E1,4,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,bacVI,unclassified,0.000132253265,12.65222902,13,Bacteroidetes|unclassified
Otu00013,LC-3m-E1,3,3,95666.66667,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,gamI,unclassified,9.92E-05,9.489171764,9,Proteobacteria|unclassified
Otu00037,LC-3m-E1,3,3,95666.66667,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,uncultured,9.92E-05,9.489171764,9,Proteobacteria|uncultured
Otu00076,LC-3m-E1,3,3,95666.66667,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Lamprocystis,9.92E-05,9.489171764,9,Proteobacteria|Lamprocystis
Otu00163,LC-3m-E1,3,3,95666.66667,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter,9.92E-05,9.489171764,9,Proteobacteria|Peredibacter
Otu00197,LC-3m-E1,3,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophagaceae_unclassified,9.92E-05,9.489171764,9,Bacteroidetes|Chitinophagaceae_unclassified
Otu00046,LC-3m-E1,2,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,WCHB1-32,6.61E-05,6.32611451,6,Bacteroidetes|WCHB1-32
Otu00127,LC-3m-E1,2,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,bacII,bacII-A,6.61E-05,6.32611451,6,Bacteroidetes|bacII-A
Otu00133,LC-3m-E1,2,3,95666.66667,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Solitalea,6.61E-05,6.32611451,6,Bacteroidetes|Solitalea
