"","Pressure_CTD2_29","Temperature_CTD2_29","Conductivity_CTD2_29","Oxygen_mg_L_CTD2_29","PAR_CTD2_29","Phycocyanin_CTD2_29","Depth_m_CTD2_29"
"2604",11.481,5.8212,0.2188,2.28,11.363586,11.48,13.371
"2605",11.503,5.8056,0.2188,2.27,11.28439,11.48,13.393
"2606",11.516,5.7921,0.2188,2.26,11.211856,13.14,13.406
"2607",11.528,5.7802,0.2188,2.25,11.102312,13.14,13.418
"2608",11.54,5.7694,0.2188,2.24,11.037919,13.14,13.43
"2609",11.549,5.7607,0.2188,2.23,10.984628,13.99,13.439
"2610",11.558,5.7533,0.2188,2.23,10.919494,13.99,13.448
"2611",11.575,5.7481,0.2189,2.22,10.862502,13.99,13.465
"2612",11.574,5.7452,0.2189,2.21,10.827716,15.58,13.464
"2613",11.591,5.7421,0.2188,2.2,10.740377,15.58,13.481
"2614",11.603,5.7387,0.2187,2.19,10.684866,16.31,13.493
"2615",11.618,5.7383,0.2188,2.18,10.578283,16.31,13.508
"2616",11.63,5.7404,0.2188,2.17,10.462819,16.31,13.52
"2617",11.641,5.7386,0.2189,2.16,10.364378,17.88,13.531
"2618",11.657,5.7324,0.2189,2.15,10.232632,17.88,13.547
"2619",11.665,5.723,0.2189,2.14,10.162316,17.88,13.555
"2620",11.681,5.7125,0.219,2.13,10.114206,19.47,13.571
"2621",11.69,5.7026,0.219,2.13,10.03649,19.47,13.58
"2622",11.696,5.694,0.219,2.12,9.982459,19.47,13.586
"2623",11.709,5.6865,0.219,2.11,9.924726,20.61,13.599
"2624",11.714,5.6804,0.219,2.1,9.883279,20.61,13.604
"2625",11.724,5.6751,0.2191,2.09,9.822586,20.61,13.614
"2626",11.734,5.6709,0.2192,2.08,9.772996,22.62,13.624
"2627",11.744,5.6679,0.2192,2.07,9.738949,22.62,13.634
"2628",11.748,5.6666,0.2192,2.07,9.673815,22.62,13.638
"2629",11.763,5.6638,0.2193,2.06,9.591658,24.39,13.653
"2630",11.776,5.6616,0.2193,2.05,9.50802,24.39,13.666
"2631",11.785,5.6612,0.2192,2.04,9.435486,24.39,13.675
"2632",11.799,5.6595,0.2192,2.03,9.334084,23.16,13.689
"2633",11.808,5.6547,0.2192,2.02,9.214179,23.16,13.698
"2634",11.821,5.6464,0.2193,2.01,9.200856,23.16,13.711
"2635",11.837,5.6367,0.2193,2.01,9.104637,23.33,13.727
"2636",11.848,5.6271,0.2192,2,9.011376,23.33,13.738
"2637",11.868,5.6162,0.2191,1.99,8.88555,22.5,13.758
"2638",11.879,5.6056,0.2191,1.98,8.807095,22.5,13.769
"2639",11.892,5.5936,0.219,1.97,8.707173,22.5,13.782
"2640",11.898,5.5815,0.2189,1.97,8.645,23.45,13.788
"2641",11.902,5.5699,0.2189,1.96,8.59393,23.45,13.792
"2642",11.907,5.5598,0.219,1.95,8.573206,23.45,13.797
"2643",11.913,5.5525,0.2191,1.94,8.551002,26.53,13.803
"2644",11.915,5.5461,0.2192,1.94,8.505112,26.53,13.805
"2645",11.926,5.5413,0.2194,1.93,8.460702,26.53,13.816
"2646",11.931,5.5392,0.2194,1.93,8.408892,20.15,13.821
"2647",11.94,5.5395,0.2194,1.91,8.311192,20.15,13.83
"2648",11.952,5.5433,0.2193,1.91,8.244577,20.15,13.842
"2649",11.968,5.5453,0.2193,1.9,8.172783,21.06,13.858
"2650",11.986,5.5437,0.2192,1.89,8.0662,21.06,13.876
"2651",11.997,5.5401,0.2192,1.87,7.988484,21.06,13.887
"2652",12.012,5.5335,0.2192,1.87,7.858957,23.11,13.902
"2653",12.027,5.5258,0.2192,1.86,7.753115,23.11,13.917
"2654",12.036,5.5176,0.2192,1.85,7.672438,23.11,13.926
"2655",12.051,5.5103,0.2192,1.85,7.573997,24,13.941
"2656",12.064,5.5047,0.2191,1.84,7.48666,24,13.954
"2657",12.075,5.5,0.2191,1.83,7.417825,23.44,13.965
"2658",12.08,5.4965,0.2191,1.82,7.323825,23.44,13.97
"2659",12.096,5.4943,0.2191,1.82,7.242409,23.44,13.986
"2660",12.101,5.4917,0.2191,1.81,7.197259,22.59,13.991
"2661",12.109,5.4896,0.219,1.81,7.088456,22.59,13.999
"2662",12.119,5.4876,0.219,1.8,7.024063,22.59,14.009
"2663",12.132,5.4867,0.2191,1.8,6.975213,22.78,14.022
"2664",12.142,5.485,0.2191,1.79,6.897497,22.78,14.032
"2665",12.159,5.4837,0.2191,1.78,6.779072,22.78,14.049
"2666",12.174,5.4832,0.2191,1.77,6.665828,21.8,14.064
"2667",12.187,5.4823,0.2192,1.77,6.534821,21.8,14.077
"2668",12.205,5.4784,0.2192,1.76,6.406034,21.8,14.095
"2669",12.218,5.4722,0.2192,1.75,6.28835,21.61,14.108
"2670",12.229,5.4662,0.2192,1.75,6.19139,21.61,14.119
"2671",12.24,5.4598,0.2193,1.74,6.092949,21.61,14.13
"2672",12.248,5.4541,0.2192,1.73,6.041879,20.84,14.138
"2673",12.255,5.4501,0.2192,1.73,6.00265,20.84,14.145
"2674",12.259,5.446,0.2192,1.72,5.960461,20.84,14.149
"2675",12.267,5.4427,0.2193,1.72,5.851659,22.58,14.157
"2676",12.277,5.4396,0.2193,1.71,5.815391,22.58,14.167
"2677",12.281,5.4369,0.2194,1.7,5.791706,22.29,14.171
"2678",12.291,5.4344,0.2194,1.7,5.741376,22.29,14.181
"2679",12.298,5.432,0.2194,1.69,5.633313,22.29,14.188
"2680",12.311,5.4306,0.2194,1.68,5.539314,22.28,14.201
"2681",12.321,5.4281,0.2193,1.68,5.421629,22.28,14.211
"2682",12.339,5.4264,0.2193,1.67,5.303945,22.28,14.229
"2683",12.354,5.4234,0.2193,1.66,5.187,23.33,14.244
"2684",12.369,5.4184,0.2193,1.66,5.052292,23.33,14.259
"2685",12.382,5.4138,0.2192,1.65,4.905002,23.33,14.272
"2686",12.393,5.4082,0.2191,1.65,4.785097,22.76,14.283
"2687",12.408,5.4026,0.2191,1.64,4.665192,22.76,14.298
"2688",12.417,5.3987,0.219,1.63,4.588956,22.76,14.307
"2689",12.423,5.3948,0.219,1.63,4.435744,21.75,14.313
"2690",12.432,5.3924,0.219,1.62,4.387634,21.75,14.322
"2691",12.436,5.3901,0.219,1.62,4.31954,21.75,14.326
"2692",12.446,5.3885,0.2191,1.61,4.227761,20.53,14.336
"2693",12.454,5.3869,0.2191,1.61,4.13006,20.53,14.344
"2694",12.464,5.3858,0.2191,1.6,3.997573,20.53,14.354
"2695",12.476,5.3852,0.2191,1.6,3.845841,21.14,14.366
"2696",12.485,5.384,0.219,1.59,3.712613,21.14,14.375
"2697",12.499,5.383,0.2191,1.59,3.559401,21.14,14.389
"2698",12.509,5.3815,0.2191,1.59,3.381024,22.11,14.399
"2699",12.52,5.38,0.219,1.58,3.239655,22.11,14.41
"2700",12.536,5.3782,0.219,1.57,3.131592,21.51,14.426
"2701",12.544,5.3754,0.2191,1.56,2.969499,21.51,14.434
"2702",12.553,5.3728,0.2191,1.56,2.859215,21.51,14.443
"2703",12.562,5.3707,0.219,1.56,2.751893,21.93,14.452
"2704",12.571,5.3683,0.219,1.55,2.599421,21.93,14.461
"2705",12.577,5.3662,0.2191,1.55,2.489138,21.93,14.467
"2706",12.591,5.3645,0.219,1.54,2.415863,21.69,14.481
"2707",12.6,5.3619,0.2191,1.54,2.284856,21.69,14.49
"2708",12.607,5.3606,0.2191,1.53,2.175313,21.69,14.497
"2709",12.614,5.3589,0.2191,1.53,2.084274,20.85,14.504
"2710",12.625,5.3574,0.219,1.53,1.96807,20.85,14.515
"2711",12.635,5.3559,0.219,1.52,1.853346,20.85,14.525
"2712",12.645,5.3542,0.2189,1.52,1.743063,19.65,14.535
"2713",12.658,5.3538,0.2189,1.51,1.635,19.65,14.548
"2714",12.666,5.3523,0.2188,1.5,1.532119,19.65,14.556
"2715",12.68,5.3514,0.2188,1.5,1.425537,18.38,14.57
"2716",12.692,5.3495,0.2189,1.5,1.323396,18.38,14.582
"2717",12.704,5.3487,0.2189,1.49,1.224215,18.38,14.594
"2718",12.716,5.3472,0.2189,1.49,1.100609,18.08,14.606
"2719",12.729,5.3465,0.2189,1.49,1.033255,18.08,14.619
"2720",12.739,5.345,0.2189,1.48,1.004389,17.54,14.629
"2721",12.748,5.3446,0.2189,1.48,0.937035,17.54,14.638
"2722",12.759,5.3441,0.2189,1.47,0.861539,17.54,14.649
"2723",12.765,5.3436,0.2189,1.47,0.786784,17.9,14.655
"2724",12.774,5.3428,0.2189,1.47,0.729792,17.9,14.664
"2725",12.786,5.3427,0.2189,1.46,0.680202,17.9,14.676
"2726",12.794,5.3419,0.2189,1.46,0.629131,17.62,14.684
"2727",12.806,5.3417,0.2189,1.45,0.579541,17.62,14.696
"2728",12.816,5.3412,0.2188,1.45,0.535131,17.62,14.706
"2729",12.823,5.3409,0.2188,1.45,0.487762,17.74,14.713
"2730",12.832,5.3403,0.2189,1.44,0.422628,17.74,14.722
"2731",12.843,5.3395,0.2189,1.44,0.38488,17.74,14.733
"2732",12.861,5.3391,0.2189,1.43,0.311605,16.72,14.751
"2733",12.868,5.3387,0.2189,1.43,0.274597,16.72,14.758
"2734",12.88,5.3381,0.2189,1.43,0.262755,16.72,14.77
"2735",12.891,5.337,0.2189,1.42,0.216125,16.86,14.781
"2736",12.901,5.3361,0.2189,1.42,0.182818,16.86,14.791
"2737",12.909,5.3357,0.2189,1.41,0.165054,16.86,14.799
"2738",12.92,5.3351,0.2189,1.42,0.141369,16.54,14.81
"2739",12.925,5.334,0.2188,1.41,0.099181,16.54,14.815
"2740",12.935,5.3331,0.2189,1.41,0.094,16.54,14.825
"2741",12.945,5.3321,0.2189,1.4,0.062173,16.3,14.835
"2742",12.952,5.3315,0.2189,1.4,0.04959,16.3,14.842
"2743",12.962,5.3304,0.2189,1.4,0.010362,16.5,14.852
"2744",12.972,5.3289,0.2189,1.39,-0.034787,16.5,14.862
"2745",12.978,5.3283,0.2189,1.38,-0.054771,16.5,14.868
"2746",12.991,5.327,0.2189,1.39,-0.119165,17.13,14.881
"2747",12.997,5.3255,0.2189,1.39,-0.123606,17.13,14.887
"2748",13.005,5.324,0.2189,1.38,-0.09622,17.13,14.895
"2749",13.013,5.3229,0.2189,1.4,-0.163574,16.04,14.903
"2750",13.024,5.3211,0.2189,1.39,-0.179857,16.04,14.914
"2751",13.028,5.3202,0.2189,1.39,-0.205023,16.04,14.918
"2752",13.045,5.3188,0.219,1.39,-0.224267,16.8,14.935
"2753",13.053,5.3172,0.2189,1.38,-0.247212,16.8,14.943
"2754",13.06,5.316,0.219,1.38,-0.243511,16.8,14.95
"2755",13.07,5.3153,0.2191,1.38,-0.272377,16.62,14.96
"2756",13.079,5.314,0.219,1.38,-0.29014,16.62,14.969
"2757",13.089,5.3123,0.219,1.37,-0.28792,16.62,14.979
"2758",13.096,5.3106,0.2191,1.37,-0.309384,16.75,14.986
"2759",13.107,5.3095,0.2192,1.37,-0.308644,16.75,14.997
"2760",13.117,5.3078,0.2192,1.36,-0.330109,16.75,15.007
"2761",13.12,5.3063,0.2193,1.36,-0.387841,16.28,15.01
"2762",13.138,5.3054,0.2193,1.36,-0.371557,16.28,15.028
"2763",13.147,5.3033,0.2194,1.35,-0.341211,16.6,15.037
"2764",13.153,5.3021,0.2195,1.35,-0.387101,16.6,15.043
"2765",13.163,5.3007,0.2195,1.35,-0.401164,16.6,15.053
"2766",13.18,5.2987,0.2195,1.34,-0.416707,15.78,15.07
"2767",13.185,5.2969,0.2196,1.34,-0.414486,15.78,15.075
"2768",13.201,5.2959,0.2196,1.34,-0.438171,15.78,15.091
"2769",13.21,5.2939,0.2197,1.33,-0.43373,15.28,15.1
"2770",13.215,5.2925,0.2197,1.33,-0.452234,15.28,15.105
"2771",13.22,5.2903,0.2197,1.33,-0.447793,15.28,15.11
"2772",13.229,5.2885,0.2197,1.33,-0.449274,14.93,15.119
"2773",13.235,5.2878,0.2198,1.32,-0.462596,14.93,15.125
"2774",13.241,5.2866,0.2198,1.32,-0.461116,14.93,15.131
"2775",13.245,5.2855,0.2198,1.32,-0.497384,15.16,15.135
"2776",13.259,5.2841,0.2198,1.32,-0.47814,15.16,15.149
"2777",13.263,5.2833,0.2198,1.31,-0.477399,15.16,15.153
"2778",13.278,5.2833,0.2197,1.31,-0.490722,15.42,15.168
"2779",13.283,5.2818,0.2197,1.31,-0.495903,15.42,15.173
"2780",13.295,5.28,0.2198,1.31,-0.490722,15.42,15.185
"2781",13.304,5.2781,0.2197,1.31,-0.511447,15.43,15.194
"2782",13.307,5.2759,0.2197,1.3,-0.515887,15.43,15.197
"2783",13.319,5.2737,0.2196,1.3,-0.510706,15.36,15.209
"2784",13.326,5.2723,0.2198,1.3,-0.518848,15.36,15.216
"2785",13.333,5.271,0.2198,1.29,-0.525509,15.36,15.223
"2786",13.337,5.2689,0.22,1.29,-0.530691,15.35,15.227
"2787",13.352,5.2677,0.2194,1.29,-0.530691,15.35,15.242
"2788",13.356,5.2664,0.2198,1.29,-0.544013,15.35,15.246
"2789",13.365,5.2649,0.2199,1.28,-0.566958,14.92,15.255
"2790",13.375,5.263,0.2197,1.28,-0.566958,14.92,15.265
"2791",13.382,5.2615,0.2199,1.28,-0.552155,14.92,15.272
"2792",13.392,5.26,0.2197,1.28,-0.545494,14.75,15.282
"2793",13.405,5.2582,0.2198,1.28,-0.572879,14.75,15.295
"2794",13.413,5.2563,0.2196,1.27,-0.556596,14.75,15.303
"2795",13.424,5.2538,0.2199,1.27,-0.565478,14.28,15.314
"2796",13.439,5.2519,0.2197,1.27,-0.572879,14.28,15.329
"2797",13.448,5.249,0.2196,1.26,-0.590643,14.28,15.338
"2798",13.458,5.2459,0.22,1.27,-0.572139,14.27,15.348
"2799",13.466,5.243,0.2199,1.26,-0.583982,14.27,15.356
"2800",13.474,5.2403,0.2198,1.26,-0.589903,14.27,15.364
"2801",13.48,5.2378,0.22,1.26,-0.591383,14.56,15.37
"2802",13.493,5.2352,0.2201,1.26,-0.591383,14.56,15.383
"2803",13.499,5.2324,0.22,1.25,-0.619509,14.1,15.389
"2804",13.506,5.23,0.2202,1.25,-0.608407,14.1,15.396
"2805",13.517,5.2275,0.2199,1.25,-0.602486,14.1,15.407
"2806",13.533,5.2253,0.2199,1.25,-0.596564,13.6,15.423
"2807",13.537,5.223,0.2201,1.25,-0.619509,13.6,15.427
"2808",13.547,5.2201,0.2199,1.24,-0.611367,13.6,15.437
"2809",13.554,5.2185,0.2203,1.24,-0.615808,14.25,15.444
"2810",13.563,5.2161,0.2204,1.24,-0.626911,14.25,15.453
"2811",13.573,5.214,0.2198,1.24,-0.635052,14.25,15.463
"2812",13.581,5.2119,0.2201,1.23,-0.621729,13.66,15.471
"2813",13.585,5.2101,0.22,1.23,-0.62617,13.66,15.475
"2814",13.597,5.2085,0.2205,1.23,-0.618769,13.66,15.487
"2815",13.607,5.2067,0.2201,1.23,-0.618029,13.8,15.497
"2816",13.615,5.2053,0.2199,1.23,-0.614328,13.8,15.505
"2817",13.625,5.2041,0.2203,1.22,-0.664658,13.8,15.515
"2818",13.632,5.2025,0.2199,1.23,-0.652076,13.51,15.522
"2819",13.642,5.2016,0.22,1.23,-0.636533,13.51,15.532
"2820",13.654,5.1993,0.2201,1.22,-0.615808,13.51,15.544
"2821",13.664,5.1982,0.2198,1.22,-0.609887,13.69,15.554
"2822",13.67,5.1963,0.2201,1.22,-0.621729,13.69,15.56
"2823",13.682,5.1949,0.2203,1.21,-0.643934,13.31,15.572
"2824",13.696,5.1929,0.2203,1.21,-0.62395,13.31,15.586
"2825",13.709,5.19,0.2203,1.21,-0.62469,13.31,15.599
"2826",13.719,5.187,0.2204,1.21,-0.621729,13.35,15.609
"2827",13.73,5.1834,0.2202,1.21,-0.643194,13.35,15.62
"2828",13.744,5.181,0.2203,1.2,-0.634312,13.35,15.634
"2829",13.752,5.1774,0.2204,1.2,-0.654296,13.4,15.642
"2830",13.764,5.1746,0.22,1.2,-0.648375,13.4,15.654
"2831",13.772,5.1725,0.2205,1.2,-0.635052,13.4,15.662
"2832",13.785,5.1699,0.2205,1.2,-0.697225,13.16,15.675
"2833",13.796,5.1686,0.2202,1.2,-0.660218,13.16,15.686
"2834",13.801,5.1673,0.2201,1.19,-0.642454,13.16,15.691
"2835",13.814,5.1656,0.2203,1.19,-0.635052,13.04,15.704
"2836",13.823,5.1635,0.2204,1.19,-0.632832,13.04,15.713
"2837",13.836,5.1632,0.2201,1.19,-0.649855,13.04,15.726
"2838",13.854,5.162,0.2204,1.19,-0.646895,12.75,15.744
"2839",13.866,5.1604,0.2206,1.19,-0.662438,12.75,15.756
"2840",13.877,5.1587,0.22,1.19,-0.643934,12.75,15.767
"2841",13.89,5.1583,0.2205,1.18,-0.655036,12.58,15.78
"2842",13.905,5.1565,0.2205,1.18,-0.662438,12.58,15.795
"2843",13.913,5.156,0.2205,1.18,-0.649855,12.58,15.803
"2844",13.926,5.1549,0.2205,1.18,-0.651336,12.57,15.816
"2845",13.935,5.1542,0.2205,1.18,-0.641714,12.57,15.825
"2846",13.94,5.1536,0.2205,1.17,-0.696485,12.52,15.83
"2847",13.951,5.1534,0.2205,1.18,-0.691304,12.52,15.841
"2848",13.961,5.1536,0.2206,1.18,-0.667619,12.52,15.851
"2849",13.964,5.153,0.2205,1.18,-0.637273,12.19,15.854
"2850",13.975,5.1532,0.2203,1.17,-0.668359,12.19,15.865
"2851",13.986,5.1529,0.2207,1.17,-0.655777,12.19,15.876
"2852",13.998,5.1531,0.2206,1.17,-0.655777,12.5,15.888
"2853",14.012,5.1528,0.2208,1.17,-0.658737,12.5,15.902
"2854",14.023,5.1524,0.2203,1.17,-0.652816,12.5,15.913
"2855",14.04,5.1526,0.2203,1.17,-0.661698,11.78,15.93
"2856",14.049,5.1524,0.2203,1.16,-0.663918,11.78,15.939
"2857",14.062,5.1521,0.2203,1.16,-0.660958,11.78,15.952
"2858",14.079,5.1513,0.2204,1.16,-0.649115,12.46,15.969
"2859",14.09,5.1515,0.2204,1.16,-0.652076,12.46,15.98
"2860",14.096,5.1509,0.2204,1.16,-0.683162,12.46,15.986
"2861",14.105,5.1508,0.2204,1.16,-0.685383,12.48,15.995
"2862",14.119,5.1508,0.2204,1.16,-0.675761,12.48,16.009
"2863",14.12,5.1509,0.2204,1.16,-0.662438,12.48,16.01
"2864",14.132,5.1505,0.2205,1.15,-0.664658,12.01,16.022
"2865",14.149,5.1505,0.2205,1.15,-0.645414,12.01,16.039
"2866",14.163,5.1505,0.2205,1.15,-0.649115,11.84,16.053
"2867",14.169,5.1503,0.2205,1.15,-0.655036,11.84,16.059
"2868",14.182,5.151,0.2205,1.15,-0.659477,11.84,16.072
"2869",14.198,5.1496,0.2204,1.15,-0.666879,12.02,16.088
"2870",14.205,5.1499,0.2204,1.15,-0.657257,12.02,16.095
"2871",14.214,5.15,0.2204,1.15,-0.662438,12.02,16.104
"2872",14.229,5.1491,0.2204,1.14,-0.641714,12.57,16.119
"2873",14.234,5.1493,0.2203,1.15,-0.657257,12.57,16.124
"2874",14.244,5.1493,0.2203,1.14,-0.697965,12.57,16.134
"2875",14.254,5.1495,0.2204,1.14,-0.685383,11.65,16.144
"2876",14.261,5.1495,0.2204,1.14,-0.67354,11.65,16.151
"2877",14.269,5.1493,0.2204,1.13,-0.667619,11.65,16.159
"2878",14.28,5.1498,0.2204,1.14,-0.658737,12.15,16.17
"2879",14.291,5.15,0.2204,1.14,-0.667619,12.15,16.181
"2880",14.297,5.15,0.2204,1.13,-0.67132,12.15,16.187
"2881",14.308,5.1498,0.2204,1.14,-0.638753,11.55,16.198
"2882",14.313,5.1503,0.2203,1.13,-0.642454,11.55,16.203
"2883",14.32,5.1501,0.2204,1.13,-0.649115,11.55,16.21
"2884",14.328,5.1501,0.2205,1.13,-0.655777,11.85,16.218
"2885",14.337,5.1502,0.2206,1.13,-0.66984,11.85,16.227
"2886",14.349,5.15,0.2206,1.13,-0.630611,11.93,16.239
"2887",14.357,5.1498,0.2206,1.13,-0.634312,11.93,16.247
"2888",14.366,5.1498,0.2206,1.12,-0.667619,11.93,16.256
"2889",14.373,5.1499,0.2206,1.12,-0.712028,11.87,16.263
"2890",14.378,5.1497,0.2205,1.12,-0.666879,11.87,16.268
"2891",14.39,5.1496,0.2202,1.12,-0.677241,11.87,16.28
"2892",14.393,5.1485,0.2207,1.12,-0.666879,11.72,16.283
"2893",14.403,5.1488,0.2204,1.12,-0.667619,11.72,16.293
"2894",14.406,5.148,0.2208,1.12,-0.657997,11.72,16.296
"2895",14.418,5.1481,0.221,1.12,-0.645414,12,16.308
"2896",14.428,5.1482,0.2204,1.12,-0.665399,12,16.318
"2897",14.435,5.1479,0.2207,1.11,-0.652076,12,16.325
"2898",14.446,5.1475,0.2207,1.11,-0.661698,11.6,16.336
"2899",14.451,5.1476,0.2204,1.11,-0.660958,11.6,16.341
"2900",14.46,5.1475,0.2209,1.11,-0.646155,11.6,16.35
"2901",14.469,5.1472,0.2206,1.11,-0.655777,12.18,16.359
"2902",14.477,5.1471,0.2203,1.11,-0.647635,12.18,16.367
"2903",14.486,5.1467,0.2203,1.11,-0.696485,12.18,16.376
"2904",14.495,5.1471,0.2206,1.11,-0.662438,12.08,16.385
"2905",14.505,5.1469,0.2206,1.11,-0.659477,12.08,16.395
"2906",14.513,5.1467,0.2205,1.1,-0.648375,12.08,16.403
"2907",14.524,5.1472,0.2205,1.1,-0.654296,11.99,16.414
"2908",14.53,5.1477,0.2205,1.1,-0.643194,11.99,16.42
"2909",14.541,5.1467,0.2203,1.1,-0.651336,11.91,16.431
"2910",14.547,5.1461,0.2207,1.1,-0.655777,11.91,16.437
"2911",14.557,5.1447,0.2206,1.1,-0.664658,11.91,16.447
"2912",14.572,5.1428,0.2205,1.1,-0.646895,11.76,16.462
"2913",14.584,5.1398,0.2203,1.1,-0.662438,11.76,16.474
"2914",14.586,5.1379,0.2207,1.1,-0.653556,11.76,16.476
"2915",14.597,5.1365,0.2205,1.1,-0.646895,11.56,16.487
"2916",14.611,5.1352,0.2207,1.09,-0.66984,11.56,16.501
"2917",14.621,5.1338,0.2202,1.09,-0.664658,11.56,16.511
"2918",14.633,5.1321,0.2205,1.09,-0.657257,11.66,16.523
"2919",14.645,5.1302,0.2201,1.09,-0.652816,11.66,16.535
"2920",14.654,5.1297,0.2208,1.09,-0.660218,11.66,16.544
"2921",14.664,5.1288,0.2204,1.09,-0.656517,11.65,16.554
"2922",14.675,5.128,0.2202,1.09,-0.664658,11.65,16.565
"2923",14.687,5.1278,0.2203,1.08,-0.649115,11.65,16.577
"2924",14.698,5.128,0.2203,1.09,-0.649115,11.63,16.588
"2925",14.71,5.1278,0.2202,1.09,-0.663178,11.63,16.6
"2926",14.715,5.1269,0.2207,1.08,-0.649855,11.63,16.605
"2927",14.728,5.1266,0.2204,1.08,-0.638013,10.97,16.618
"2928",14.74,5.1255,0.2205,1.08,-0.652816,10.97,16.63
"2929",14.753,5.1251,0.2205,1.08,-0.620989,11.13,16.643
"2930",14.758,5.1248,0.2204,1.08,-0.655777,11.13,16.648
"2931",14.767,5.1247,0.2207,1.08,-0.689824,11.13,16.657
"2932",14.777,5.1239,0.2206,1.08,-0.67058,10.68,16.667
"2933",14.782,5.123,0.2207,1.08,-0.666879,10.68,16.672
"2934",14.793,5.1227,0.221,1.08,-0.656517,10.68,16.683
"2935",14.807,5.1218,0.2208,1.08,-0.649115,11.16,16.697
"2936",14.819,5.1214,0.2205,1.08,-0.648375,11.16,16.709
"2937",14.832,5.1208,0.2206,1.07,-0.651336,11.16,16.722
"2938",14.845,5.1206,0.2203,1.07,-0.657997,11.18,16.735
"2939",14.854,5.1201,0.2205,1.07,-0.652816,11.18,16.744
"2940",14.869,5.1197,0.2209,1.07,-0.664658,11.18,16.759
"2941",14.876,5.1197,0.2206,1.07,-0.62469,10.81,16.766
"2942",14.893,5.1198,0.2203,1.07,-0.647635,10.81,16.783
"2943",14.902,5.1199,0.2202,1.07,-0.657997,10.81,16.792
"2944",14.918,5.1206,0.2207,1.07,-0.635792,10.59,16.808
"2945",14.934,5.121,0.2207,1.07,-0.67206,10.59,16.824
"2946",14.945,5.1207,0.2207,1.07,-0.67206,10.59,16.835
"2947",14.957,5.1202,0.2208,1.07,-0.636533,10.8,16.847
"2948",14.971,5.1185,0.2207,1.07,-0.630611,10.8,16.861
"2949",14.985,5.1167,0.2208,1.07,-0.655777,10.94,16.875
"2950",14.995,5.1141,0.2208,1.06,-0.620249,10.94,16.885
"2951",15.01,5.111,0.2207,1.06,-0.644674,10.94,16.9
"2952",15.029,5.1076,0.2207,1.06,-0.652076,10.88,16.919
"2953",15.041,5.1029,0.2207,1.06,-0.649115,10.88,16.931
"2954",15.063,5.0974,0.2207,1.06,-0.646895,10.88,16.953
"2955",15.077,5.0914,0.2208,1.06,-0.646895,10.77,16.967
"2956",15.085,5.0859,0.2209,1.06,-0.654296,10.77,16.975
"2957",15.1,5.0794,0.2209,1.06,-0.653556,10.77,16.99
"2958",15.109,5.0739,0.2209,1.06,-0.634312,10.5,16.999
"2959",15.115,5.0699,0.221,1.06,-0.644674,10.5,17.005
"2960",15.124,5.0662,0.221,1.05,-0.683162,10.5,17.014
"2961",15.13,5.0636,0.2209,1.05,-0.662438,10.23,17.02
"2962",15.137,5.0613,0.221,1.05,-0.663918,10.23,17.027
"2963",15.148,5.0603,0.221,1.05,-0.649855,10.23,17.038
"2964",15.158,5.0592,0.221,1.05,-0.635052,10.62,17.048
"2965",15.167,5.0585,0.2211,1.05,-0.651336,10.62,17.057
"2966",15.174,5.058,0.2211,1.05,-0.655036,10.62,17.064
"2967",15.189,5.0561,0.2212,1.05,-0.644674,10.57,17.079
"2968",15.196,5.0535,0.2212,1.05,-0.650595,10.57,17.086
"2969",15.208,5.0505,0.2212,1.04,-0.648375,10.57,17.098
"2970",15.215,5.0486,0.2213,1.04,-0.646155,10.44,17.105
"2971",15.225,5.0463,0.2213,1.04,-0.626911,10.44,17.115
"2972",15.236,5.0447,0.2213,1.04,-0.627651,10.65,17.126
"2973",15.248,5.0434,0.2213,1.04,-0.643934,10.65,17.138
"2974",15.256,5.0416,0.2213,1.04,-0.684643,10.65,17.146
"2975",15.276,5.0407,0.2213,1.04,-0.663178,9.95,17.166
"2976",15.29,5.0406,0.2213,1.04,-0.663178,9.95,17.18
"2977",15.302,5.0394,0.2213,1.03,-0.645414,9.95,17.192
"2978",15.317,5.0392,0.2213,1.04,-0.637273,9.66,17.207
"2979",15.331,5.0387,0.2213,1.04,-0.651336,9.66,17.221
"2980",15.341,5.0384,0.2213,1.03,-0.645414,9.66,17.231
"2981",15.353,5.0374,0.2213,1.03,-0.647635,9.65,17.243
"2982",15.371,5.0379,0.2213,1.03,-0.638753,9.65,17.261
"2983",15.387,5.0369,0.2212,1.03,-0.635792,9.65,17.277
"2984",15.394,5.0357,0.2211,1.03,-0.640974,9.3,17.284
"2985",15.401,5.0343,0.2212,1.03,-0.629131,9.3,17.291
"2986",15.422,5.0337,0.2212,1.03,-0.635792,9.3,17.312
"2987",15.434,5.0327,0.2212,1.03,-0.626911,9.55,17.324
"2988",15.446,5.0326,0.2211,1.03,-0.67132,9.55,17.336
"2989",15.457,5.0319,0.2211,1.02,-0.657257,9.55,17.347
"2990",15.476,5.0318,0.2211,1.02,-0.641714,9.54,17.366
"2991",15.493,5.0321,0.2211,1.02,-0.645414,9.54,17.383
"2992",15.505,5.0313,0.2211,1.02,-0.62395,9.78,17.395
"2993",15.522,5.0316,0.2211,1.02,-0.629131,9.78,17.412
"2994",15.538,5.0321,0.221,1.02,-0.650595,9.78,17.428
"2995",15.546,5.0309,0.221,1.02,-0.643194,9.31,17.436
