,OTU,Sample,Abundance,depth_m,avg_cells_ml,Kingdom,Phylum,Class,Order,Family,Genus,Abundance_P,AA_Genus,Phylum_Genus
630,Otu00113,Cadagno7m-E2,0.002280702,7,157333.3333,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,acIV,acIV-B,0.228070175,358.8304093,Actinobacteria|acIV-B
748,Otu00133,Cadagno7m-E2,0.002061404,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Solitalea,0.206140351,324.3274853,Bacteroidetes|Solitalea
704,Otu00125,Cadagno7m-E2,0.001929825,7,157333.3333,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutaceae_unclassified,0.192982456,303.6257309,Verrucomicrobia|Opitutaceae_unclassified
894,Otu00159,Cadagno7m-E2,0.001885965,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,bacVI,bacVI-B,0.188596491,296.7251461,Bacteroidetes|bacVI-B
230,Otu00037,Cadagno7m-E2,0.001710526,7,157333.3333,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,uncultured,0.171052632,269.122807,Proteobacteria|uncultured
685,Otu00122,Cadagno7m-E2,0.001710526,7,157333.3333,Bacteria,Actinobacteria,Actinobacteria,Frankiales,acI,acI-C,0.171052632,269.122807,Actinobacteria|acI-C
846,Otu00147,Cadagno7m-E2,0.001491228,7,157333.3333,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,gamIV,gamIV-A,0.149122807,234.619883,Proteobacteria|gamIV-A
522,Otu00095,Cadagno7m-E2,0.001359649,7,157333.3333,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria_unclassified,Parcubacteria_unclassified,Parcubacteria_unclassified,0.135964912,213.9181286,Patescibacteria|Parcubacteria_unclassified
126,Otu00017,Cadagno7m-E2,0.001315789,7,157333.3333,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaeraceae_ge,0.131578947,207.0175438,Verrucomicrobia|Pedosphaeraceae_ge
295,Otu00049,Cadagno7m-E2,0.001052632,7,157333.3333,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Betaproteobacteriales_unclassified,Betaproteobacteriales_unclassified,0.105263158,165.6140351,Proteobacteria|Betaproteobacteriales_unclassified
761,Otu00135,Cadagno7m-E2,0.001008772,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,bacI,bacI-B,0.100877193,158.7134503,Bacteroidetes|bacI-B
402,Otu00070,Cadagno7m-E2,0.000964912,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS_17,env.OPS_17_ge,0.096491228,151.8128655,Bacteroidetes|env.OPS_17_ge
101,Otu00013,Cadagno7m-E2,0.000877193,7,157333.3333,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,gamI,unclassified,0.087719298,138.0116959,Proteobacteria|unclassified
1299,Otu00234,Cadagno7m-E2,0.000833333,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,0.083333333,131.1111111,Bacteroidetes|Ferruginibacter
695,Otu00123,Cadagno7m-E2,0.000789474,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidia_unclassified,Bacteroidia_unclassified,Bacteroidia_unclassified,0.078947368,124.2105263,Bacteroidetes|Bacteroidia_unclassified
1071,Otu00187,Cadagno7m-E2,0.000701754,7,157333.3333,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,alfIV,alfIV-B,0.070175439,110.4093567,Proteobacteria|alfIV-B
1169,Otu00204,Cadagno7m-E2,0.000657895,7,157333.3333,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,0.065789474,103.5087719,Proteobacteria|Sphingomonas
1266,Otu00227,Cadagno7m-E2,0.000657895,7,157333.3333,Bacteria,Proteobacteria,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,Proteobacteria_unclassified,0.065789474,103.5087719,Proteobacteria|Proteobacteria_unclassified
1343,Otu00240,Cadagno7m-E2,0.000657895,7,157333.3333,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,betVII,betVII-A,0.065789474,103.5087719,Proteobacteria|betVII-A
617,Otu00111,Cadagno7m-E2,0.000570175,7,157333.3333,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,alfVI,unclassified,0.057017544,89.70760232,Proteobacteria|unclassified
1496,Otu00279,Cadagno7m-E2,0.000570175,7,157333.3333,Bacteria,Planctomycetes,vadinHA49,vadinHA49_or,vadinHA49_fa,vadinHA49_ge,0.057017544,89.70760232,Planctomycetes|vadinHA49_ge
1697,Otu00377,Cadagno7m-E2,0.000482456,7,157333.3333,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,0.048245614,75.90643273,Proteobacteria|Sphingobium
1183,Otu00207,Cadagno7m-E2,0.000394737,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,0.039473684,62.10526314,Bacteroidetes|Pedobacter
1440,Otu00266,Cadagno7m-E2,0.000394737,7,157333.3333,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,gamV,gamV_unclassified,0.039473684,62.10526314,Proteobacteria|gamV_unclassified
476,Otu00086,Cadagno7m-E2,0.000350877,7,157333.3333,Bacteria,Proteobacteria,Gammaproteobacteria,Halothiobacillales,Halothiobacillaceae,Thiovirga,0.035087719,55.20467835,Proteobacteria|Thiovirga
871,Otu00156,Cadagno7m-E2,0.000350877,7,157333.3333,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,betVII,betVII-B,0.035087719,55.20467835,Proteobacteria|betVII-B
332,Otu00057,Cadagno7m-E2,0.000307018,7,157333.3333,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,0.030701754,48.30409356,Verrucomicrobia|Luteolibacter
854,Otu00149,Cadagno7m-E2,0.000263158,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS9_marine_group,NS9_marine_group_ge,0.026315789,41.40350876,Bacteroidetes|NS9_marine_group_ge
1213,Otu00218,Cadagno7m-E2,0.000263158,7,157333.3333,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,0.026315789,41.40350876,Bacteria_unclassified|Bacteria_unclassified
1546,Otu00304,Cadagno7m-E2,0.000263158,7,157333.3333,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,0.026315789,41.40350876,Proteobacteria|Brevundimonas
1641,Otu00346,Cadagno7m-E2,0.000263158,7,157333.3333,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Alkanindiges,0.026315789,41.40350876,Proteobacteria|Alkanindiges
821,Otu00142,Cadagno7m-E2,0.000219298,7,157333.3333,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,0.021929825,34.50292397,Proteobacteria|Caulobacter
1409,Otu00258,Cadagno7m-E2,0.000219298,7,157333.3333,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,0.021929825,34.50292397,Verrucomicrobia|Lacunisphaera
1740,Otu00404,Cadagno7m-E2,0.000219298,7,157333.3333,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonadaceae_unclassified,0.021929825,34.50292397,Proteobacteria|Sphingomonadaceae_unclassified
790,Otu00137,Cadagno7m-E2,0.000175439,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,0.01754386,27.60233918,Bacteroidetes|uncultured
534,Otu00096,Cadagno7m-E2,0.000131579,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,bacIII,bacIII-B,0.013157895,20.70175438,Bacteroidetes|bacIII-B
1103,Otu00192,Cadagno7m-E2,0.000131579,7,157333.3333,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,alfII,alfII-A,0.013157895,20.70175438,Proteobacteria|alfII-A
1577,Otu00309,Cadagno7m-E2,0.000131579,7,157333.3333,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,acIV,acIV-C,0.013157895,20.70175438,Actinobacteria|acIV-C
1669,Otu00360,Cadagno7m-E2,0.000131579,7,157333.3333,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacteriaceae_unclassified,0.013157895,20.70175438,Proteobacteria|Enterobacteriaceae_unclassified
492,Otu00089,Cadagno7m-E2,8.77E-05,7,157333.3333,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Terrimicrobiaceae,Terrimicrobium,0.00877193,13.80116959,Verrucomicrobia|Terrimicrobium
593,Otu00106,Cadagno7m-E2,8.77E-05,7,157333.3333,Bacteria,Cyanobacteria,Oxyphotobacteria,Synechococcales,Cyanobiaceae,Cyanobium_PCC-6307,0.00877193,13.80116959,Cyanobacteria|Cyanobium_PCC-6307
732,Otu00132,Cadagno7m-E2,8.77E-05,7,157333.3333,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,alfIV,alfIV_unclassified,0.00877193,13.80116959,Proteobacteria|alfIV_unclassified
1081,Otu00190,Cadagno7m-E2,8.77E-05,7,157333.3333,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Polymorphobacter,0.00877193,13.80116959,Proteobacteria|Polymorphobacter
346,Otu00058,Cadagno7m-E2,4.39E-05,7,157333.3333,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfatirhabdium,0.004385965,6.900584794,Proteobacteria|Desulfatirhabdium
513,Otu00094,Cadagno7m-E2,4.39E-05,7,157333.3333,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Hydrogenophilaceae,uncultured,0.004385965,6.900584794,Proteobacteria|uncultured
933,Otu00163,Cadagno7m-E2,4.39E-05,7,157333.3333,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter,0.004385965,6.900584794,Proteobacteria|Peredibacter
957,Otu00165,Cadagno7m-E2,4.39E-05,7,157333.3333,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,0.004385965,6.900584794,Proteobacteria|OM27_clade
998,Otu00176,Cadagno7m-E2,4.39E-05,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes_vadinHA17,Bacteroidetes_vadinHA17_ge,0.004385965,6.900584794,Bacteroidetes|Bacteroidetes_vadinHA17_ge
1065,Otu00186,Cadagno7m-E2,4.39E-05,7,157333.3333,Bacteria,Chloroflexi,Dehalococcoidia,GIF9,GIF9_fa,GIF9_ge,0.004385965,6.900584794,Chloroflexi|GIF9_ge
1208,Otu00217,Cadagno7m-E2,4.39E-05,7,157333.3333,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,alfVIII,unclassified,0.004385965,6.900584794,Proteobacteria|unclassified
1227,Otu00220,Cadagno7m-E2,4.39E-05,7,157333.3333,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,0.004385965,6.900584794,Proteobacteria|Aeromonas
1369,Otu00244,Cadagno7m-E2,4.39E-05,7,157333.3333,Bacteria,Patescibacteria,Parcubacteria,Parcubacteria_or,Parcubacteria_fa,Parcubacteria_ge,0.004385965,6.900584794,Patescibacteria|Parcubacteria_ge
1374,Otu00251,Cadagno7m-E2,4.39E-05,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriales_unclassified,Sphingobacteriales_unclassified,0.004385965,6.900584794,Bacteroidetes|Sphingobacteriales_unclassified
1622,Otu00334,Cadagno7m-E2,4.39E-05,7,157333.3333,Bacteria,Patescibacteria,Parcubacteria,Candidatus_Moranbacteria,Candidatus_Moranbacteria_fa,Candidatus_Moranbacteria_ge,0.004385965,6.900584794,Patescibacteria|Candidatus_Moranbacteria_ge
1688,Otu00368,Cadagno7m-E2,4.39E-05,7,157333.3333,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,T34,T34_ge,0.004385965,6.900584794,Proteobacteria|T34_ge
1720,Otu00382,Cadagno7m-E2,4.39E-05,7,157333.3333,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,0.004385965,6.900584794,Proteobacteria|Alphaproteobacteria_unclassified
5,Otu00001,Cadagno7m-E2,0,7,157333.3333,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Chromatium,0,0,Proteobacteria|Chromatium
35,Otu00004,Cadagno7m-E2,0,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobiaceae_ge,0,0,Bacteroidetes|Lentimicrobiaceae_ge
92,Otu00012,Cadagno7m-E2,0,7,157333.3333,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelotrichaceae_unclassified,0,0,Firmicutes|Erysipelotrichaceae_unclassified
147,Otu00020,Cadagno7m-E2,0,7,157333.3333,Bacteria,Bacteroidetes,Chlorobia,Chlorobiales,Chlorobiaceae,Chlorobium,0,0,Bacteroidetes|Chlorobium
206,Otu00034,Cadagno7m-E2,0,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,bacIV,bacIV-B,0,0,Bacteroidetes|bacIV-B
273,Otu00046,Cadagno7m-E2,0,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,WCHB1-32,0,0,Bacteroidetes|WCHB1-32
314,Otu00053,Cadagno7m-E2,0,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,BSV13,0,0,Bacteroidetes|BSV13
321,Otu00054,Cadagno7m-E2,0,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,0,0,Bacteroidetes|Paludibacter
363,Otu00062,Cadagno7m-E2,0,7,157333.3333,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfocapsa,0,0,Proteobacteria|Desulfocapsa
377,Otu00066,Cadagno7m-E2,0,7,157333.3333,Bacteria,Planctomycetes,Planctomycetacia,Isosphaerales,Isosphaeraceae,uncultured,0,0,Planctomycetes|uncultured
383,Otu00067,Cadagno7m-E2,0,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,KD1-131,KD1-131_ge,0,0,Bacteroidetes|KD1-131_ge
391,Otu00069,Cadagno7m-E2,0,7,157333.3333,Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,Holophagaceae_unclassified,0,0,Acidobacteria|Holophagaceae_unclassified
415,Otu00072,Cadagno7m-E2,0,7,157333.3333,Bacteria,Patescibacteria,Gracilibacteria,JGI_0000069-P22,JGI_0000069-P22_fa,JGI_0000069-P22_ge,0,0,Patescibacteria|JGI_0000069-P22_ge
425,Otu00074,Cadagno7m-E2,0,7,157333.3333,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,verI-B,Xip-B1,0,0,Verrucomicrobia|Xip-B1
432,Otu00075,Cadagno7m-E2,0,7,157333.3333,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XIII,Anaerovorax,0,0,Firmicutes|Anaerovorax
441,Otu00076,Cadagno7m-E2,0,7,157333.3333,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Lamprocystis,0,0,Proteobacteria|Lamprocystis
451,Otu00077,Cadagno7m-E2,0,7,157333.3333,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_(SR1),Absconditabacteriales_(SR1)_fa,Absconditabacteriales_(SR1)_ge,0,0,Patescibacteria|Absconditabacteriales_(SR1)_ge
485,Otu00087,Cadagno7m-E2,0,7,157333.3333,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiocystis,0,0,Proteobacteria|Thiocystis
510,Otu00092,Cadagno7m-E2,0,7,157333.3333,Bacteria,Kiritimatiellaeota,Kiritimatiellae,WCHB1-41,WCHB1-41_fa,WCHB1-41_ge,0,0,Kiritimatiellaeota|WCHB1-41_ge
546,Otu00098,Cadagno7m-E2,0,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,FTLpost3,FTLpost3_ge,0,0,Bacteroidetes|FTLpost3_ge
552,Otu00100,Cadagno7m-E2,0,7,157333.3333,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,uncultured,0,0,Spirochaetes|uncultured
562,Otu00102,Cadagno7m-E2,0,7,157333.3333,Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,Geothrix,0,0,Acidobacteria|Geothrix
572,Otu00104,Cadagno7m-E2,0,7,157333.3333,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderiaceae_unclassified,0,0,Proteobacteria|Burkholderiaceae_unclassified
587,Otu00105,Cadagno7m-E2,0,7,157333.3333,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbaceae_ge,0,0,Proteobacteria|Desulfobulbaceae_ge
632,Otu00116,Cadagno7m-E2,0,7,157333.3333,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,0,0,Proteobacteria|Bdellovibrio
662,Otu00119,Cadagno7m-E2,0,7,157333.3333,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfobulbus,0,0,Proteobacteria|Desulfobulbus
672,Otu00120,Cadagno7m-E2,0,7,157333.3333,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,0,0,Planctomycetes|uncultured
714,Otu00126,Cadagno7m-E2,0,7,157333.3333,Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,uncultured,0,0,Planctomycetes|uncultured
723,Otu00130,Cadagno7m-E2,0,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,AKYH767,AKYH767_ge,0,0,Bacteroidetes|AKYH767_ge
754,Otu00134,Cadagno7m-E2,0,7,157333.3333,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XIII,Family_XIII_ge,0,0,Firmicutes|Family_XIII_ge
774,Otu00136,Cadagno7m-E2,0,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,Bacteroidetes_unclassified,0,0,Bacteroidetes|Bacteroidetes_unclassified
797,Otu00138,Cadagno7m-E2,0,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiliaceae,uncultured,0,0,Bacteroidetes|uncultured
804,Otu00139,Cadagno7m-E2,0,7,157333.3333,Bacteria,Omnitrophicaeota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus_Omnitrophus,0,0,Omnitrophicaeota|Candidatus_Omnitrophus
812,Otu00141,Cadagno7m-E2,0,7,157333.3333,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Thiovulaceae,Sulfuricurvum,0,0,Epsilonbacteraeota|Sulfuricurvum
835,Otu00146,Cadagno7m-E2,0,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Runella,0,0,Bacteroidetes|Runella
885,Otu00157,Cadagno7m-E2,0,7,157333.3333,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Desulfomonile,0,0,Proteobacteria|Desulfomonile
908,Otu00160,Cadagno7m-E2,0,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,Bacteroidetes_BD2-2_ge,0,0,Bacteroidetes|Bacteroidetes_BD2-2_ge
917,Otu00161,Cadagno7m-E2,0,7,157333.3333,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Smithella,0,0,Proteobacteria|Smithella
928,Otu00162,Cadagno7m-E2,0,7,157333.3333,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,0,0,Proteobacteria|Geobacter
942,Otu00164,Cadagno7m-E2,0,7,157333.3333,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaera,0,0,Verrucomicrobia|Pedosphaera
968,Otu00167,Cadagno7m-E2,0,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,ST-12K33,ST-12K33_ge,0,0,Bacteroidetes|ST-12K33_ge
983,Otu00174,Cadagno7m-E2,0,7,157333.3333,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,CL500-3,0,0,Planctomycetes|CL500-3
1003,Otu00178,Cadagno7m-E2,0,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,uncultured,0,0,Bacteroidetes|uncultured
1013,Otu00179,Cadagno7m-E2,0,7,157333.3333,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolineaceae_unclassified,0,0,Chloroflexi|Anaerolineaceae_unclassified
1030,Otu00180,Cadagno7m-E2,0,7,157333.3333,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,0,0,Epsilonbacteraeota|Sulfurovum
1039,Otu00181,Cadagno7m-E2,0,7,157333.3333,Bacteria,Patescibacteria,ABY1,Candidatus_Falkowbacteria,Candidatus_Falkowbacteria_fa,Candidatus_Falkowbacteria_ge,0,0,Patescibacteria|Candidatus_Falkowbacteria_ge
1050,Otu00183,Cadagno7m-E2,0,7,157333.3333,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Campylobacterales_unclassified,Campylobacterales_unclassified,0,0,Epsilonbacteraeota|Campylobacterales_unclassified
1054,Otu00185,Cadagno7m-E2,0,7,157333.3333,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,uncultured,0,0,Firmicutes|uncultured
1093,Otu00191,Cadagno7m-E2,0,7,157333.3333,Bacteria,Kiritimatiellaeota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,MSBL3,0,0,Kiritimatiellaeota|MSBL3
1111,Otu00193,Cadagno7m-E2,0,7,157333.3333,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,0,0,Verrucomicrobia|Prosthecobacter
1122,Otu00196,Cadagno7m-E2,0,7,157333.3333,Bacteria,Bacteroidetes,Ignavibacteria,SJA-28,SJA-28_fa,SJA-28_ge,0,0,Bacteroidetes|SJA-28_ge
1142,Otu00198,Cadagno7m-E2,0,7,157333.3333,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiodictyon,0,0,Proteobacteria|Thiodictyon
1153,Otu00201,Cadagno7m-E2,0,7,157333.3333,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,betIII,betIII-A,0,0,Proteobacteria|betIII-A
1171,Otu00206,Cadagno7m-E2,0,7,157333.3333,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,0,0,Proteobacteria|Gammaproteobacteria_unclassified
1191,Otu00209,Cadagno7m-E2,0,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,0,0,Bacteroidetes|uncultured
1239,Otu00222,Cadagno7m-E2,0,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,37-13,37-13_ge,0,0,Bacteroidetes|37-13_ge
1242,Otu00223,Cadagno7m-E2,0,7,157333.3333,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Bacteriovorax,0,0,Proteobacteria|Bacteriovorax
1256,Otu00226,Cadagno7m-E2,0,7,157333.3333,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Cephaloticoccus,0,0,Verrucomicrobia|Cephaloticoccus
1279,Otu00228,Cadagno7m-E2,0,7,157333.3333,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,alfIII,unclassified,0,0,Proteobacteria|unclassified
1281,Otu00233,Cadagno7m-E2,0,7,157333.3333,Bacteria,Firmicutes,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,Firmicutes_unclassified,0,0,Firmicutes|Firmicutes_unclassified
1309,Otu00236,Cadagno7m-E2,0,7,157333.3333,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,uncultured,0,0,Chloroflexi|uncultured
1314,Otu00237,Cadagno7m-E2,0,7,157333.3333,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,0,0,Epsilonbacteraeota|Arcobacter
1327,Otu00238,Cadagno7m-E2,0,7,157333.3333,Bacteria,Cloacimonetes,Cloacimonadia,Cloacimonadales,Cloacimonadales_unclassified,Cloacimonadales_unclassified,0,0,Cloacimonetes|Cloacimonadales_unclassified
1331,Otu00239,Cadagno7m-E2,0,7,157333.3333,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_unclassified,0,0,Firmicutes|Ruminococcaceae_unclassified
1352,Otu00241,Cadagno7m-E2,0,7,157333.3333,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_unclassified,Clostridiales_unclassified,0,0,Firmicutes|Clostridiales_unclassified
1382,Otu00252,Cadagno7m-E2,0,7,157333.3333,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,betI,betI_unclassified,0,0,Proteobacteria|betI_unclassified
1394,Otu00255,Cadagno7m-E2,0,7,157333.3333,Bacteria,Bacteroidetes,Ignavibacteria,OPB56,OPB56_fa,OPB56_ge,0,0,Bacteroidetes|OPB56_ge
1419,Otu00259,Cadagno7m-E2,0,7,157333.3333,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,uncultured,0,0,Bacteroidetes|uncultured
1423,Otu00262,Cadagno7m-E2,0,7,157333.3333,Bacteria,Omnitrophicaeota,Omnitrophicaeota_cl,Omnitrophicaeota_or,Omnitrophicaeota_fa,Omnitrophicaeota_ge,0,0,Omnitrophicaeota|Omnitrophicaeota_ge
1450,Otu00270,Cadagno7m-E2,0,7,157333.3333,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcales_unclassified,Myxococcales_unclassified,0,0,Proteobacteria|Myxococcales_unclassified
1452,Otu00272,Cadagno7m-E2,0,7,157333.3333,Bacteria,Lentisphaerae,Lentisphaeria,Victivallales,Victivallales_fa,Victivallales_ge,0,0,Lentisphaerae|Victivallales_ge
1466,Otu00274,Cadagno7m-E2,0,7,157333.3333,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,mle1-27,mle1-27_ge,0,0,Proteobacteria|mle1-27_ge
